Appname;Variable;ICC(2,k) Interrater;ICC(2,k) 95 conf;ICC(3,k) Interrater;ICC(3,k) 95 conf;ICC(3,1) Interrater;ICC(3,1) 95 conf
Schrittzähler++;Qualität der Information;-0.00013585479839177576;[-0.  0.];-2.307692307697345;[-30.77   0.66];-0.5357142857148287;[-0.94  0.49]
Schrittzähler++;Quantität der Information;-0.00013585479839177576;[-0.  0.];-2.307692307697345;[-30.77   0.66];-0.5357142857148287;[-0.94  0.49]
Schrittzähler++;Visuelle Information;-0.00013584495562427772;[-0.  0.];-0.9090909090928936;[-17.34   0.8 ];-0.31250000000046896;[-0.9   0.67]
Schrittzähler++;Glaubwürdigkeit;-0.00013475272874262628;[-0.  0.];-0.8108108108100242;[-16.39   0.81];-0.2884615384613393;[-0.89  0.68]
Schrittzähler++;SECTION D: Information;-0.00013557767103546882;[-0.  0.];-1.5238095238095237;[-23.24   0.74];-0.43243243243243246;[-0.92  0.58]
Schrittzähler++;Bewusstsein;-4.467836048285122e-05;[-0.  0.];-0.35714285714259736;[-12.03   0.86];-0.151515151515058;[-0.86  0.75]
Schrittzähler++;Wissen;4.455692592869602e-05;[-0.  0.];0.2702702702710569;[-6.01  0.92];0.15625000000052583;[-0.75  0.86]
Schrittzähler++;Einstellung;-4.455930843940332e-05;[-0.  0.];-0.3703703703692924;[-12.16   0.86];-0.15624999999961628;[-0.86  0.75]
Schrittzähler++;Absicht zur Veränderung;-4.455930843940332e-05;[-0.  0.];-0.3703703703692924;[-12.16   0.86];-0.15624999999961628;[-0.86  0.75]
Schrittzähler++;Hilfe suchen;8.911305773647978e-05;[-0.  0.];0.5405405405413272;[-3.41  0.95];0.370370370371109;[-0.63  0.91]
Schrittzähler++;Verhaltensänderung;4.455692592869602e-05;[-0.  0.];0.2702702702710569;[-6.01  0.92];0.15625000000052583;[-0.75  0.86]
Schrittzähler++;SECTION F: Wahrgenommene Wirkung der App;7.429683617005942e-06;[-0.  0.];0.05439709882268863;[-8.08  0.9 ];0.027958993476917715;[-0.8   0.82]
Seven - 7 Minuten Training;Unterhaltung;-0.00012682200953704586;[-0.  0.];-1.7647058823533688;[-25.55   0.71];-0.46875000000006034;[-0.93  0.55]
Seven - 7 Minuten Training;Interesse;-8.454729152754667e-05;[-0.  0.];-1.1764705882357218;[-19.9    0.77];-0.37037037037045517;[-0.91  0.63]
Seven - 7 Minuten Training;Individuelle Anpassbarkeit;8.45387145042765e-05;[-0.  0.];0.540540540540344;[-3.41  0.95];0.3703703703701857;[-0.63  0.91]
Seven - 7 Minuten Training;Interaktivität;-4.2382579064978797e-05;[-0.  0.];-0.4347826086984994;[-12.78   0.85];-0.17857142857238914;[-0.86  0.74]
Seven - 7 Minuten Training;Zielgruppe;-4.2493158601434254e-05;[-0.  0.];-0.4347826086953359;[-12.78   0.85];-0.17857142857132188;[-0.86  0.74]
Seven - 7 Minuten Training;SECTION A: Engagement;-4.233876635645078e-05;[-0.  0.];-0.47801147227211804;[-13.2    0.85];-0.1929012345668536;[-0.87  0.73]
Seven - 7 Minuten Training;Leistung;-0.00017042743199933058;[-0.  0.];-3.333333333330908;[-40.62   0.55];-0.6249999999998295;[-0.95  0.38]
Seven - 7 Minuten Training;Nutzerfreundlichkeit;-0.00012715420414211384;[-0.  0.];-2.307692307697345;[-30.77   0.66];-0.5357142857148287;[-0.94  0.49]
Seven - 7 Minuten Training;Navigation;-8.476587664897385e-05;[-0.  0.];-0.8695652173941516;[-16.96   0.81];-0.3030303030309946;[-0.89  0.67]
Seven - 7 Minuten Training;Motorisches, gestisches Design;-0.0002130397361714667;[-0. -0.];-7.142857142852986;[-77.21   0.15];-0.7812499999999005;[-0.97  0.08]
Seven - 7 Minuten Training;SECTION B: Funktionalität;-0.00014873490340727325;[-0.  0.];-2.9787234042547;[-37.21   0.59];-0.5982905982905484;[-0.95  0.41]
Seven - 7 Minuten Training;Layout;-0.00016998274675132844;[-0.  0.];-3.0769230769253157;[-38.16   0.58];-0.6060606060607798;[-0.95  0.4 ]
Seven - 7 Minuten Training;Grafik;-4.2272573554308734e-05;[-0.  0.];-0.45454545454578515;[-12.97   0.85];-0.18518518518529492;[-0.87  0.74]
Seven - 7 Minuten Training;Visueller Anreiz;-0.00016953750169565262;[-0.  0.];-2.2222222222258603;[-29.95   0.66];-0.5263157894740924;[-0.94  0.5 ]
Seven - 7 Minuten Training;SECTION C: Ästhetik;-0.00012715300650939683;[-0.  0.];-1.9014084507057498;[-26.87   0.7 ];-0.48736462093882843;[-0.93  0.54]
Seven - 7 Minuten Training;Qualität der Information;-0.000127485976542704;[-0.  0.];-2.3076923076945466;[-30.77   0.66];-0.5357142857145271;[-0.94  0.49]
Seven - 7 Minuten Training;Quantität der Information;-8.476731372410565e-05;[-0.  0.];-1.1111111111147491;[-19.28   0.78];-0.35714285714360894;[-0.91  0.64]
Seven - 7 Minuten Training;Visuelle Information;-4.227185877820494e-05;[-0.  0.];-0.37037037037063975;[-12.16   0.86];-0.1562500000000959;[-0.86  0.75]
Seven - 7 Minuten Training;Glaubwürdigkeit;-8.49884840605335e-05;[-0.  0.];-1.111111111112728;[-19.28   0.78];-0.3571428571431913;[-0.91  0.64]
Seven - 7 Minuten Training;SECTION D: Information;-8.482299296858058e-05;[-0.  0.];-1.221374045799749;[-20.34   0.77];-0.37914691943093703;[-0.91  0.62]
Seven - 7 Minuten Training;Bewusstsein;3.0431066430207855e-17;[-0.  0.];2.2042973507103108e-13;[-8.6  0.9];1.102148675355277e-13;[-0.81  0.81]
Seven - 7 Minuten Training;Wissen;3.0431066430207855e-17;[-0.  0.];2.2042973507103108e-13;[-8.6  0.9];1.102148675355277e-13;[-0.81  0.81]
Seven - 7 Minuten Training;Einstellung;-8.367150566871407e-05;[-0.  0.];-0.7142857142854545;[-15.46   0.82];-0.2631578947367716;[-0.89  0.7 ]
Seven - 7 Minuten Training;Absicht zur Veränderung;3.0431066430207855e-17;[-0.  0.];2.2042973507103108e-13;[-8.6  0.9];1.102148675355277e-13;[-0.81  0.81]
Seven - 7 Minuten Training;Hilfe suchen;3.0431066430207855e-17;[-0.  0.];2.2042973507103108e-13;[-8.6  0.9];1.102148675355277e-13;[-0.81  0.81]
Seven - 7 Minuten Training;Verhaltensänderung;-8.345712807318728e-05;[-0.  0.];-0.909090909089586;[-17.34   0.8 ];-0.3124999999996873;[-0.9   0.67]
Seven - 7 Minuten Training;SECTION F: Wahrgenommene Wirkung der App;-2.7878028976663594e-05;[-0.  0.];-0.2259887005631508;[-10.78   0.87];-0.10152284263885891;[-0.84  0.77]
ShutEye - Schlaftracker;Unterhaltung;-4.005351149135245e-05;[-0.  0.];-0.2857142857142857;[-11.35   0.87];-0.125;[-0.85  0.76]
ShutEye - Schlaftracker;Interesse;-0.00011986383468382824;[-0.  0.];-1.3636363636366942;[-21.7    0.75];-0.4054054054054638;[-0.92  0.61]
ShutEye - Schlaftracker;Individuelle Anpassbarkeit;-3.995397302296112e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
ShutEye - Schlaftracker;Interaktivität;3.995141907452179e-05;[-0.  0.];0.2702702702710569;[-6.01  0.92];0.15625000000052583;[-0.75  0.86]
ShutEye - Schlaftracker;Zielgruppe;-8.011151522919905e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
ShutEye - Schlaftracker;SECTION A: Engagement;-4.7992889373491456e-05;[-0.  0.];-0.4777070063692364;[-13.19   0.85];-0.1928020565552079;[-0.87  0.73]
ShutEye - Schlaftracker;Leistung;-4.015677203835789e-05;[-0.  0.];-0.4545454545490924;[-12.97   0.85];-0.18518518518639282;[-0.87  0.74]
ShutEye - Schlaftracker;Nutzerfreundlichkeit;-0.00011956478418568054;[-0.  0.];-2.3076923076945466;[-30.77   0.66];-0.5357142857145271;[-0.94  0.49]
ShutEye - Schlaftracker;Navigation;-7.99085845792704e-05;[-0.  0.];-0.9090909090912397;[-17.34   0.8 ];-0.3125000000000781;[-0.9   0.67]
ShutEye - Schlaftracker;Motorisches, gestisches Design;-3.995397302296112e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
ShutEye - Schlaftracker;SECTION B: Funktionalität;-6.996491259630385e-05;[-0.  0.];-0.9556313993170088;[-17.78   0.8 ];-0.3233256351038351;[-0.9   0.66]
ShutEye - Schlaftracker;Layout;-3.2137682966654474e-16;[-0.  0.];-2.5010549187243214e-12;[-8.6  0.9];-1.2505274593605968e-12;[-0.81  0.81]
ShutEye - Schlaftracker;Grafik;-8.011151522919905e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
ShutEye - Schlaftracker;Visueller Anreiz;-8.011151522919905e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
ShutEye - Schlaftracker;SECTION C: Ästhetik;-5.3451877719957574e-05;[-0.  0.];-0.5660377358494483;[-14.04   0.84];-0.2205882352942366;[-0.88  0.72]
ShutEye - Schlaftracker;Qualität der Information;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
ShutEye - Schlaftracker;Quantität der Information;-3.995397302296112e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
ShutEye - Schlaftracker;Visuelle Information;-4.025797309168797e-05;[-0.  0.];-0.35714285714389665;[-12.03   0.86];-0.1515151515155257;[-0.86  0.75]
ShutEye - Schlaftracker;Glaubwürdigkeit;-7.970795007105608e-05;[-0.  0.];-1.111111111112728;[-19.28   0.78];-0.3571428571431913;[-0.91  0.64]
ShutEye - Schlaftracker;SECTION D: Information;-4.002996242690563e-05;[-0.  0.];-0.4747774480715619;[-13.16   0.85];-0.19184652278188735;[-0.87  0.73]
ShutEye - Schlaftracker;Bewusstsein;3.944991044896162e-05;[-0.  0.];0.21276595744820181;[-6.56  0.92];0.11904761904849145;[-0.77  0.85]
ShutEye - Schlaftracker;Wissen;3.925293808244402e-05;[-0.  0.];0.2325581395350529;[-6.37  0.92];0.13157894736852938;[-0.76  0.85]
ShutEye - Schlaftracker;Einstellung;3.9155494299073996e-05;[-0.  0.];0.2702702702710569;[-6.01  0.92];0.15625000000052583;[-0.75  0.86]
ShutEye - Schlaftracker;Absicht zur Veränderung;2.8625661149499935e-17;[-0.  0.];1.914258225616849e-13;[-8.6  0.9];9.571291128085161e-14;[-0.81  0.81]
ShutEye - Schlaftracker;Hilfe suchen;3.935272635691063e-05;[-0.  0.];0.3030303030305235;[-5.69  0.93];0.17857142857158168;[-0.74  0.86]
ShutEye - Schlaftracker;Verhaltensänderung;0.00011804702993689857;[-0.  0.];0.5172413793110975;[-3.64  0.95];0.3488372093030102;[-0.65  0.9 ]
ShutEye - Schlaftracker;SECTION F: Wahrgenommene Wirkung der App;4.5871960436400964e-05;[-0.  0.];0.2862985685063775;[-5.85  0.93];0.16706443914028032;[-0.75  0.86]
SIMPLE: dein Ernährungshelfer;Unterhaltung;-3.73599934247499e-05;[-0.  0.];-0.43478260869691765;[-12.78   0.85];-0.1785714285718555;[-0.86  0.74]
SIMPLE: dein Ernährungshelfer;Interesse;3.726726592414004e-05;[-0.  0.];0.3124999999986358;[-5.6   0.93];0.18518518518422705;[-0.74  0.87]
SIMPLE: dein Ernährungshelfer;Individuelle Anpassbarkeit;7.489682961763824e-05;[-0.  0.];0.46511627907247477;[-4.14  0.94];0.30303030303260137;[-0.67  0.89]
SIMPLE: dein Ernährungshelfer;Interaktivität;7.508071176525679e-05;[-0.  0.];0.47619047619116917;[-4.03  0.95];0.31250000000059686;[-0.67  0.9 ]
SIMPLE: dein Ernährungshelfer;Zielgruppe;-3.754345655084846e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
SIMPLE: dein Ernährungshelfer;SECTION A: Engagement;2.2459238727615736e-05;[-0.  0.];0.20775623268681898;[-6.61  0.92];0.11591962905708639;[-0.77  0.85]
SIMPLE: dein Ernährungshelfer;Leistung;1.0927004705430577e-16;[-0.  0.];1.0779854375397446e-12;[-8.6  0.9];5.389927187701628e-13;[-0.81  0.81]
SIMPLE: dein Ernährungshelfer;Nutzerfreundlichkeit;-0.00018726872312650218;[-0.  0.];-3.846153846144891;[-45.55   0.5 ];-0.6578947368415813;[-0.96  0.33]
SIMPLE: dein Ernährungshelfer;Navigation;1.0927004705430577e-16;[-0.  0.];1.0779854375397446e-12;[-8.6  0.9];5.389927187701628e-13;[-0.81  0.81]
SIMPLE: dein Ernährungshelfer;Motorisches, gestisches Design;3.76335992774349e-05;[-0.  0.];0.2857142857142857;[-5.86  0.93];0.16666666666666666;[-0.75  0.86]
SIMPLE: dein Ernährungshelfer;SECTION B: Funktionalität;-3.754352702653725e-05;[-0.  0.];-0.4678362573085798;[-13.1    0.85];-0.18957345971519263;[-0.87  0.73]
SIMPLE: dein Ernährungshelfer;Layout;-3.745150030666631e-05;[-0.  0.];-0.43478260869059077;[-12.78   0.85];-0.178571428569721;[-0.86  0.74]
SIMPLE: dein Ernährungshelfer;Grafik;1.0926840616580484e-16;[-0.  0.];9.095502129241595e-13;[-8.6  0.9];4.547751064622865e-13;[-0.81  0.81]
SIMPLE: dein Ernährungshelfer;Visueller Anreiz;3.735831857696058e-05;[-0.  0.];0.30303030303162587;[-5.69  0.93];0.1785714285723473;[-0.74  0.86]
SIMPLE: dein Ernährungshelfer;SECTION C: Ästhetik;1.6448487687785533e-16;[-0.  0.];1.5685865305060992e-12;[-8.6  0.9];7.842932652536647e-13;[-0.81  0.81]
SIMPLE: dein Ernährungshelfer;Qualität der Information;3.76335992774349e-05;[-0.  0.];0.2857142857142857;[-5.86  0.93];0.16666666666666666;[-0.75  0.86]
SIMPLE: dein Ernährungshelfer;Quantität der Information;7.471496241853699e-05;[-0.  0.];0.526315789474833;[-3.55  0.95];0.3571428571439151;[-0.64  0.91]
SIMPLE: dein Ernährungshelfer;Visuelle Information;-3.735943512544964e-05;[-0.  0.];-0.35714285714389665;[-12.03   0.86];-0.1515151515155257;[-0.86  0.75]
SIMPLE: dein Ernährungshelfer;Glaubwürdigkeit;3.735831857696058e-05;[-0.  0.];0.30303030303162587;[-5.69  0.93];0.1785714285723473;[-0.74  0.86]
SIMPLE: dein Ernährungshelfer;SECTION D: Information;2.8070398688659907e-05;[-0.  0.];0.2414486921538545;[-6.29  0.92];0.13729977116765402;[-0.76  0.85]
SIMPLE: dein Ernährungshelfer;Bewusstsein;-3.708593552997157e-05;[-0.  0.];-0.2702702702714501;[-11.2    0.87];-0.11904761904807688;[-0.85  0.77]
SIMPLE: dein Ernährungshelfer;Wissen;-3.699620418955784e-05;[-0.  0.];-0.30303030303118506;[-11.51   0.86];-0.13157894736875364;[-0.85  0.76]
SIMPLE: dein Ernährungshelfer;Einstellung;-3.708593552997157e-05;[-0.  0.];-0.2702702702714501;[-11.2    0.87];-0.11904761904807688;[-0.85  0.77]
SIMPLE: dein Ernährungshelfer;Absicht zur Veränderung;-3.699620418955784e-05;[-0.  0.];-0.30303030303118506;[-11.51   0.86];-0.13157894736875364;[-0.85  0.76]
SIMPLE: dein Ernährungshelfer;Hilfe suchen;1.079416664079524e-16;[-0.  0.];9.095502129241595e-13;[-8.6  0.9];4.547751064622865e-13;[-0.81  0.81]
SIMPLE: dein Ernährungshelfer;Verhaltensänderung;-3.699620418955784e-05;[-0.  0.];-0.30303030303118506;[-11.51   0.86];-0.13157894736875364;[-0.85  0.76]
SIMPLE: dein Ernährungshelfer;SECTION F: Wahrgenommene Wirkung der App;-3.086763361934056e-05;[-0.  0.];-0.2495840266226421;[-11.     0.87];-0.11094674556226687;[-0.85  0.77]
Sleep Cycle - Sleep Tracker;Unterhaltung;1.0286774962208899e-16;[-0.  0.];7.866380219884622e-13;[-8.6  0.9];3.933190109943858e-13;[-0.81  0.81]
Sleep Cycle - Sleep Tracker;Interesse;-3.5344681332250234e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
Sleep Cycle - Sleep Tracker;Individuelle Anpassbarkeit;-3.5344681332250234e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
Sleep Cycle - Sleep Tracker;Interaktivität;7.102222285311748e-05;[-0.  0.];0.5405405405373942;[-3.41  0.95];0.3703703703674161;[-0.63  0.91]
Sleep Cycle - Sleep Tracker;Zielgruppe;-7.08586653061803e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
Sleep Cycle - Sleep Tracker;SECTION A: Engagement;-1.4157848686775825e-05;[-0.  0.];-0.1543209876564943;[-10.09   0.88];-0.07163323782328612;[-0.83  0.79]
Sleep Cycle - Sleep Tracker;Leistung;-3.542857952653246e-05;[-0.  0.];-0.4;[-12.45   0.85];-0.16666666666666666;[-0.86  0.75]
Sleep Cycle - Sleep Tracker;Nutzerfreundlichkeit;-0.00010578652279684171;[-0.  0.];-2.3076923076889497;[-30.77   0.66];-0.5357142857139238;[-0.94  0.49]
Sleep Cycle - Sleep Tracker;Navigation;-7.08586653061803e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
Sleep Cycle - Sleep Tracker;Motorisches, gestisches Design;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
Sleep Cycle - Sleep Tracker;SECTION B: Funktionalität;-5.30807632658341e-05;[-0.  0.];-0.7920792079184867;[-16.21   0.81];-0.28368794326181995;[-0.89  0.69]
Sleep Cycle - Sleep Tracker;Layout;3.5427073369468946e-05;[-0.  0.];0.2857142857142857;[-5.86  0.93];0.16666666666666666;[-0.75  0.86]
Sleep Cycle - Sleep Tracker;Grafik;1.0287065822267067e-16;[-0.  0.];1.0779854375397446e-12;[-8.6  0.9];5.389927187701628e-13;[-0.81  0.81]
Sleep Cycle - Sleep Tracker;Visueller Anreiz;-3.5344681332250234e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
Sleep Cycle - Sleep Tracker;SECTION C: Ästhetik;-1.8407023566099812e-16;[-0.  0.];-1.9678376575297408e-12;[-8.6  0.9];-9.839188287639023e-13;[-0.81  0.81]
Sleep Cycle - Sleep Tracker;Qualität der Information;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
Sleep Cycle - Sleep Tracker;Quantität der Information;-3.5344681332250234e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
Sleep Cycle - Sleep Tracker;Visuelle Information;-3.5597576517094336e-05;[-0.  0.];-0.35714285714389665;[-12.03   0.86];-0.1515151515155257;[-0.86  0.75]
Sleep Cycle - Sleep Tracker;Glaubwürdigkeit;-7.052285645762402e-05;[-0.  0.];-1.1111111111086858;[-19.28   0.78];-0.357142857142356;[-0.91  0.64]
Sleep Cycle - Sleep Tracker;SECTION D: Information;-3.540789675755157e-05;[-0.  0.];-0.4747774480698347;[-13.16   0.85];-0.1918465227813233;[-0.87  0.73]
Sleep Cycle - Sleep Tracker;Bewusstsein;3.4925225093177376e-05;[-0.  0.];0.21276595744742777;[-6.56  0.92];0.1190476190480068;[-0.77  0.85]
Sleep Cycle - Sleep Tracker;Wissen;-3.4763020489425456e-05;[-0.  0.];-0.35714285714389665;[-12.03   0.86];-0.1515151515155257;[-0.86  0.75]
Sleep Cycle - Sleep Tracker;Einstellung;-3.4763020489425456e-05;[-0.  0.];-0.35714285714389665;[-12.03   0.86];-0.1515151515155257;[-0.86  0.75]
Sleep Cycle - Sleep Tracker;Absicht zur Veränderung;3.4761087048613016e-05;[-0.  0.];0.23255813953420684;[-6.37  0.92];0.1315789473679877;[-0.76  0.85]
Sleep Cycle - Sleep Tracker;Hilfe suchen;6.968592553351857e-05;[-0.  0.];0.4651162790690906;[-4.14  0.94];0.30303030302972844;[-0.67  0.89]
Sleep Cycle - Sleep Tracker;Verhaltensänderung;0.00010452378961466837;[-0.  0.];0.5172413793110975;[-3.64  0.95];0.3488372093030102;[-0.65  0.9 ]
Sleep Cycle - Sleep Tracker;SECTION F: Wahrgenommene Wirkung der App;2.9013494756669134e-05;[-0.  0.];0.21171489061388618;[-6.57  0.92];0.11838989739536784;[-0.77  0.85]
Sleep Recorder: Schlaf Analyse;Unterhaltung;1.4517545619944644e-16;[-0.  0.];1.5590703331521841e-12;[-8.6  0.9];7.795351665766997e-13;[-0.81  0.81]
Sleep Recorder: Schlaf Analyse;Interesse;1.4517545619944644e-16;[-0.  0.];1.5590703331521841e-12;[-8.6  0.9];7.795351665766997e-13;[-0.81  0.81]
Sleep Recorder: Schlaf Analyse;Individuelle Anpassbarkeit;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
Sleep Recorder: Schlaf Analyse;Interaktivität;-9.657060178628863e-17;[-0.  0.];-1.0394859576276109e-12;[-8.6  0.9];-5.197429788135353e-13;[-0.81  0.81]
Sleep Recorder: Schlaf Analyse;Zielgruppe;-3.3333555556940025e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
Sleep Recorder: Schlaf Analyse;SECTION A: Engagement;-6.6573570187415466e-06;[-0.  0.];-0.07374631268580249;[-9.31  0.89];-0.035561877667809;[-0.82  0.8 ]
Sleep Recorder: Schlaf Analyse;Leistung;3.3331777850463995e-05;[-0.  0.];0.2702702702710569;[-6.01  0.92];0.15625000000052583;[-0.75  0.86]
Sleep Recorder: Schlaf Analyse;Nutzerfreundlichkeit;-0.00013272633157701812;[-0.  0.];-3.0769230769253157;[-38.16   0.58];-0.6060606060607798;[-0.95  0.4 ]
Sleep Recorder: Schlaf Analyse;Navigation;-3.325662139317423e-05;[-0.  0.];-0.43478260869375424;[-12.78   0.85];-0.17857142857078825;[-0.86  0.74]
Sleep Recorder: Schlaf Analyse;Motorisches, gestisches Design;-3.3333555556940025e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
Sleep Recorder: Schlaf Analyse;SECTION B: Funktionalität;-4.159496734180825e-05;[-0.  0.];-0.5747126436794991;[-14.12   0.84];-0.22321428571468946;[-0.88  0.72]
Sleep Recorder: Schlaf Analyse;Layout;-0.00013395847287355546;[-0.  0.];-3.3333333333369715;[-40.62   0.55];-0.6250000000002558;[-0.95  0.38]
Sleep Recorder: Schlaf Analyse;Grafik;-6.66684444917561e-05;[-0.  0.];-1.176470588233582;[-19.9    0.77];-0.37037037037003095;[-0.91  0.63]
Sleep Recorder: Schlaf Analyse;Visueller Anreiz;-0.00016629195546021743;[-0.  0.];-3.846153846150488;[-45.55   0.5 ];-0.6578947368419088;[-0.96  0.33]
Sleep Recorder: Schlaf Analyse;SECTION C: Ästhetik;-0.00012232279874572702;[-0.  0.];-3.203883495148038;[-39.38   0.56];-0.6156716417912226;[-0.95  0.39]
Sleep Recorder: Schlaf Analyse;Qualität der Information;6.666222251859577e-05;[-0.  0.];0.47619047619116917;[-4.03  0.95];0.31250000000059686;[-0.67  0.9 ]
Sleep Recorder: Schlaf Analyse;Quantität der Information;6.666222251859577e-05;[-0.  0.];0.47619047619116917;[-4.03  0.95];0.31250000000059686;[-0.67  0.9 ]
Sleep Recorder: Schlaf Analyse;Visuelle Information;3.340861407705363e-05;[-0.  0.];0.25;[-6.2   0.92];0.14285714285714285;[-0.76  0.86]
Sleep Recorder: Schlaf Analyse;Glaubwürdigkeit;3.348625389263084e-05;[-0.  0.];0.2702702702690904;[-6.01  0.92];0.15624999999921133;[-0.75  0.86]
Sleep Recorder: Schlaf Analyse;SECTION D: Information;5.008407864688294e-05;[-0.  0.];0.395387149916477;[-4.81  0.94];0.2464065708409953;[-0.71  0.88]
Sleep Recorder: Schlaf Analyse;Bewusstsein;-6.590350408921652e-05;[-0.  0.];-0.7407407407396627;[-15.72   0.82];-0.27027027026998324;[-0.89  0.69]
Sleep Recorder: Schlaf Analyse;Wissen;-9.546640562314468e-17;[-0.  0.];-8.819880852597911e-13;[-8.6  0.9];-4.409940426297011e-13;[-0.81  0.81]
Sleep Recorder: Schlaf Analyse;Einstellung;-9.546640562314468e-17;[-0.  0.];-8.819880852597911e-13;[-8.6  0.9];-4.409940426297011e-13;[-0.81  0.81]
Sleep Recorder: Schlaf Analyse;Absicht zur Veränderung;-9.568421354697521e-17;[-0.  0.];-7.659370214098186e-13;[-8.6  0.9];-3.8296851070476264e-13;[-0.81  0.81]
